round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,explicit_j,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,explicit_positive,terminal
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,5,14,0.3571428571428571,0.0,-0.9999999701976776,0.693069306930693,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,6,14,0.4285714285714285,0.0,-0.9999999403953552,0.7475247524752475,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,7,14,0.5,0.0,0.1875,0.995049504950495,"[""search""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,8,14,0.5714285714285714,0.0,-0.4375000149011612,1.0,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,9,14,0.6428571428571429,0.0,-1.0000000447034836,1.0,"[""read""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,10,14,0.7142857142857143,0.0,0.5625000447034836,1.0,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,11,14,0.7857142857142857,0.0,-1.2500000149011612,0.8910891089108911,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,12,14,0.8571428571428571,0.0,-2.125000089406967,0.36633663366336633,"[""read""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,13,14,0.9285714285714286,1.0,3.312499912455678,1.0,"[""read""]",False,True,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,14,14,1.0,1.0,3.812499958090484,0.995049504950495,"[""finish""]",False,True,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no4,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,1,13,0.0769230769230769,0.0,-4.062499862164259,0.891089108910891,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,13,0.1538461538461538,0.0,2.7499999292194843,1.0,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,3,13,0.2307692307692307,0.5,2.3124999590218067,1.0,"[""search""]",False,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,4,13,0.3076923076923077,0.5,2.8749999664723873,1.0,[],False,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,5,13,0.3846153846153846,0.5,1.25,0.2574257425742574,"[""read""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,6,13,0.4615384615384615,0.5,0.6249999850988388,1.0,"[""search""]",False,False,2,0.5,[2],1,0.5,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,7,13,0.5384615384615384,0.5,-0.1875,1.0,"[""search""]",False,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,8,13,0.6153846153846154,0.5,-1.5625000074505806,0.9801980198019802,"[""search""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,9,13,0.6923076923076923,0.5,-2.6249998919665813,0.693069306930693,"[""search""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,10,13,0.7692307692307693,0.5,-3.06250006146729,0.5693069306930694,"[""search""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,11,13,0.8461538461538461,0.5,-3.1875000279396772,0.5544554455445545,"[""search""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,12,13,0.9230769230769232,0.5,-3.5625000847503543,0.48514851485148514,"[""search""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,13,13,1.0,0.5,-4.187499885912985,0.22277227722772275,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,False,False,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,1,14,0.0714285714285714,0.0,-3.9374999618157744,0.9158415841584158,[],False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,14,0.1428571428571428,0.0,-2.0000000596046448,0.896039603960396,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,3,14,0.2142857142857142,0.0,-0.6249999850988388,0.9801980198019802,"[""read""]",False,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,4,14,0.2857142857142857,1.0,0.4375000149011612,0.9851485148514851,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,5,14,0.3571428571428571,1.0,-1.1250000298023224,0.603960396039604,"[""read""]",False,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,6,14,0.4285714285714285,1.0,-2.624999925494194,0.5297029702970297,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,7,14,0.5,1.0,-3.062499986961484,0.6485148514851485,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,8,14,0.5714285714285714,1.0,-3.7499999925494194,0.9851485148514851,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,9,14,0.6428571428571429,1.0,-3.625000006519258,0.8762376237623762,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,10,14,0.7142857142857143,1.0,-4.374999921768904,0.9801980198019802,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,11,14,0.7857142857142857,1.0,-3.937500124797225,0.9702970297029704,"[""read""]",False,False,2,1.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,12,14,0.8571428571428571,1.0,-1.499999962747097,0.995049504950495,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,13,14,0.9285714285714286,1.0,-4.500000019092113,0.995049504950495,"[""search""]",False,False,2,1.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,14,14,1.0,1.0,-3.4999999683350325,0.9801980198019802,"[""finish""]",False,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,False,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,1,7,0.1428571428571428,0.0,-4.687499998603016,0.7821782178217822,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,2,7,0.2857142857142857,0.0,0.25,0.9851485148514851,"[""read""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,3,7,0.4285714285714285,0.25,3.0624999217689037,1.0,"[""search""]",False,True,4,0.25,[1],1,0.25,[1],[1],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,4,7,0.5714285714285714,0.25,2.5625000447034836,0.99009900990099,"[""search""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,5,7,0.7142857142857143,0.25,0.875,1.0,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,6,7,0.8571428571428571,0.25,2.4999999329447746,1.0,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,7,7,1.0,0.25,4.125000129453838,1.0,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no42,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,1,6,0.1666666666666666,0.0,-4.124999910593033,0.8217821782178218,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,6,0.3333333333333333,0.0,-1.4375000298023224,0.6188118811881189,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,3,6,0.5,0.5,0.25,0.9504950495049505,"[""search""]",True,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,4,6,0.6666666666666666,0.5,4.499999829102308,0.995049504950495,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,5,6,0.8333333333333334,1.0,5.749999945051968,0.9900990099009901,"[""search""]",True,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,6,6,1.0,1.0,4.75000004703179,0.9653465346534653,"[""finish""]",True,False,2,1.0,[1],1,0.5,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,1,7,0.1428571428571428,0.0,-3.749999960884452,0.905940594059406,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,7,0.2857142857142857,0.0,2.687499964609742,1.0,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,3,7,0.4285714285714285,0.5,4.250000122003257,1.0,"[""search""]",True,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,4,7,0.5714285714285714,0.5,3.6874999534338713,0.9851485148514851,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,5,7,0.7142857142857143,1.0,5.937499990570359,1.0,"[""search""]",True,False,2,1.0,[2],1,0.5,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,6,7,0.8571428571428571,1.0,3.9375,0.8910891089108911,"[""search""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,7,7,1.0,1.0,4.437500008381903,0.9851485148514851,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,1,5,0.2,0.0,-4.749999979510903,0.8118811881188119,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,5,0.4,0.0,0.6875000149011612,0.9851485148514851,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,3,5,0.6,0.5,2.312500052154064,0.9801980198019802,"[""search""]",True,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,4,5,0.8,0.5,2.687500024214387,0.99009900990099,"[""read""]",True,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,5,5,1.0,1.0,7.6249997621634975,1.0,"[""finish""]",True,False,2,1.0,[2],1,0.5,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,1,5,0.2,0.0,-4.1249999683350325,0.9504950495049507,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,5,0.4,0.0,1.8125000149011612,1.0,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,3,5,0.6,0.5,1.2500000298023224,0.3118811881188118,"[""search""]",False,False,2,0.5,[1],1,0.5,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,4,5,0.8,0.5,3.6874999618157744,1.0,"[""read""]",False,False,2,0.5,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,5,5,1.0,1.0,7.37500001853914,1.0,"[""finish""]",False,False,2,1.0,"[1,2]",2,1.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,1,9,0.1111111111111111,0.0,-4.3749999748542905,0.7574257425742574,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,2,9,0.2222222222222222,0.0,-0.1875,0.900990099009901,"[""read""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,3,9,0.3333333333333333,0.25,3.25,1.0,"[""search""]",False,True,4,0.25,[1],1,0.25,[1],[1],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,4,9,0.4444444444444444,0.25,0.7500000149011612,0.9603960396039604,"[""search""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,5,9,0.5555555555555556,0.25,-0.4375,0.9801980198019802,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,6,9,0.6666666666666666,0.25,1.312500037252903,0.9306930693069306,"[""search""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,7,9,0.7777777777777778,0.25,3.1250000167638063,1.0,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,8,9,0.8888888888888888,0.25,4.374999979510903,1.0,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,9,9,1.0,0.25,5.937500114436261,1.0,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no47,True,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,1,9,0.1111111111111111,0.0,-4.749999915249646,0.8762376237623761,"[""search""]",True,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,2,9,0.2222222222222222,0.0,-6.312500036263373,0.0099009900990099,"[""search""]",True,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,False,False,False
