round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,2,17,0.1176470588235294,0.0,-0.25,"[""search""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-3.875000100582838,3.625000100582838,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,3,17,0.1764705882352941,0.0,0.8125000596046448,"[""read""]",False,True,4,0.0,"[1,2,3]",3,0.75,[],"[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,-0.25,1.0625000596046448,0.0,0.0,0.25,0.5,0.25,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,4,17,0.2352941176470588,0.75,0.0625,"[""search""]",False,True,4,0.75,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,0.8125000596046448,-0.7500000596046448,0.0,0.75,0.75,-0.75,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,5,17,0.2941176470588235,0.75,2.9375,"[""search""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,0.0625,2.875,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,6,17,0.3529411764705882,0.75,1.7500000074505806,"[""search""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,True,False,2.9375,-1.1874999925494194,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,7,17,0.4117647058823529,0.75,-0.8749999701976776,"[""search""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,1.7500000074505806,-2.624999977648258,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,True
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,8,17,0.4705882352941176,0.75,-2.1875,"[""search""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-0.8749999701976776,-1.3125000298023224,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,9,17,0.5294117647058824,0.75,-2.562499988824129,"[""search_more""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-2.1875,-0.3749999888241291,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,10,17,0.5882352941176471,0.75,-2.562500022351742,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-2.562499988824129,-3.3527612686157227e-08,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,11,17,0.6470588235294118,0.75,-2.625000048428774,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-2.562500022351742,-0.06250002607703209,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,12,17,0.7058823529411765,0.75,-3.0625,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-2.625000048428774,-0.4374999515712261,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,13,17,0.7647058823529411,0.75,-2.3124999962747097,"[""search""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-3.0625,0.7500000037252903,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,14,17,0.8235294117647058,0.75,-1.562499962747097,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-2.3124999962747097,0.7500000335276127,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,15,17,0.8823529411764706,0.75,-2.6249999906867743,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-1.562499962747097,-1.0625000279396772,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,16,17,0.9411764705882352,0.75,-3.312500037252903,"[""search""]",False,True,4,0.75,[],0,0.0,[1],[1],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,False,-2.6249999906867743,-0.6875000465661287,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,17,17,1.0,0.75,-2.0000000298023224,"[""finish""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,True,-3.312500037252903,1.3125000074505806,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,1,6,0.1666666666666666,0.0,-4.124999972991645,"[""search""]",False,True,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,2,6,0.3333333333333333,0.0,1.1250000149011612,"[""read""]",False,True,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,-4.124999972991645,5.2499999878928065,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,3,6,0.5,0.3333333333333333,0.7499999850988388,"[""search""]",False,True,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,1.1250000149011612,-0.3750000298023224,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,4,6,0.6666666666666666,0.3333333333333333,0.8124999701976776,"[""search""]",False,True,3,0.3333333333333333,[2],1,0.3333333333333333,[],[2],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,0.7499999850988388,0.062499985098838806,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,5,6,0.8333333333333334,0.3333333333333333,2.2499999590218067,"[""read""]",False,True,3,0.3333333333333333,"[2,3]",2,0.6666666666666666,[],"[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,False,0.8124999701976776,1.437499988824129,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.33333333333333337,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,6,6,1.0,1.0,6.750000033935066,"[""finish""]",False,True,3,1.0,[],0,0.0,"[2,3]","[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,2.2499999590218067,4.50000007491326,0.3333333333333333,0.6666666666666667,0.6666666666666666,-0.6666666666666666,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,1,5,0.2,0.0,-4.3749999855645,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,2,5,0.4,0.0,2.75,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,False,-4.3749999855645,7.1249999855645,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,3,5,0.6,1.0,5.6250001090811566,"[""search""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,False,2.75,2.8750001090811566,0.0,1.0,0.5,-0.5,0.5,0.5,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,4,5,0.8,1.0,3.5625000139698386,"[""read""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,False,5.6250001090811566,-2.062500095111318,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,5,5,1.0,1.0,5.812500039348379,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,True,3.5625000139698386,2.25000002537854,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,1,5,0.2,0.0,-4.6875000153668225,"[""search""]",False,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,2,5,0.4,0.0,2.9374999571591616,"[""read""]",False,False,3,0.0,[1],1,0.3333333333333333,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,-4.6875000153668225,7.624999972525984,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,3,5,0.6,0.3333333333333333,1.2499999776482582,"[""search""]",False,False,3,0.3333333333333333,[],0,0.0,[1],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,2.9374999571591616,-1.6874999795109034,0.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,4,5,0.8,0.3333333333333333,2.374999936670065,"[""read""]",False,False,3,0.3333333333333333,[],0,0.0,[],[1],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,False,1.2499999776482582,1.1249999590218067,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,5,5,1.0,0.3333333333333333,7.125000086874934,"[""finish""]",False,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,2.374999936670065,4.750000150204869,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,1,5,0.2,0.0,-4.499999913852662,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,2,5,0.4,0.0,1.437499962747097,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,False,-4.499999913852662,5.937499876599759,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,3,5,0.6,0.5,0.5000000149011612,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,False,1.437499962747097,-0.9374999478459358,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,4,5,0.8,0.5,3.4999999292194843,"[""read""]",True,False,2,0.5,[2],1,0.5,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,False,0.5000000149011612,2.999999914318323,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,5,5,1.0,1.0,4.624999851919711,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,3.4999999292194843,1.1249999227002263,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,1,3,0.3333333333333333,0.0,-3.187499985098839,"[""search""]",False,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,2,3,0.6666666666666666,0.0,3.5624999748542905,"[""read""]",False,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,False,-3.187499985098839,6.749999959953129,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,3,3,1.0,0.5,7.875000192085281,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,True,3.5624999748542905,4.3125002172309905,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,1,7,0.1428571428571428,0.0,-3.87500006146729,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,2,7,0.2857142857142857,0.0,0.0,"[""search""]",False,True,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,False,False,-3.87500006146729,3.87500006146729,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,3,7,0.4285714285714285,0.0,0.125,"[""search""]",False,True,4,0.0,"[1,2]",2,0.5,[],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,False,0.0,0.125,0.0,0.0,0.5,0.0,0.5,0.0,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,4,7,0.5714285714285714,0.0,1.8125000596046448,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,False,0.125,1.6875000596046448,0.0,0.0,0.5,-0.5,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,5,7,0.7142857142857143,0.0,1.4374999552965164,"[""read""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,False,1.8125000596046448,-0.37500010430812836,0.0,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,6,7,0.8571428571428571,0.0,4.749999949708581,"[""read""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,False,1.4374999552965164,3.3124999944120646,0.0,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,7,7,1.0,0.0,4.56250006519258,"[""finish""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,"[1,2]","[1,2]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no25,True,True,4.749999949708581,-0.18749988451600075,0.0,0.0,0.0,0.0,0.5,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,1,3,0.3333333333333333,0.0,-4.500000074971467,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,2,3,0.6666666666666666,0.0,3.187499890103936,"[""read""]",True,False,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,True,False,-4.500000074971467,7.6874999650754035,0.0,0.0,0.0,1.0,0.0,1.0,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,3,3,1.0,1.0,7.750000036918209,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no26,True,True,3.187499890103936,4.562500146814273,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,1,10,0.1,0.0,-4.562499932479113,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,2,10,0.2,0.0,-3.4999999152496457,"[""read"",""search""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,False,False,-4.562499932479113,1.0625000172294676,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,3,10,0.3,0.5,0.3125,"[""read""]",False,True,4,0.5,[2],1,0.25,"[1,4]","[1,2,4]","[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,-3.4999999152496457,3.8124999152496457,0.0,0.5,0.25,0.0,0.25,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,4,10,0.4,0.75,1.3750000447034836,"[""read"",""search""]",False,True,4,0.75,[],0,0.0,[2],[2],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,0.3125,1.0625000447034836,0.5,0.25,0.25,-0.25,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,5,10,0.5,0.75,0.125,"[""read"",""search""]",False,True,4,0.75,[],0,0.0,"[1,4]","[1,4]","[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,1.3750000447034836,-1.2500000447034836,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,6,10,0.6,0.75,1.8124999403953552,"[""workingMemory""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,0.125,1.6874999403953552,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,7,10,0.7,0.75,3.499999980442226,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,1.8124999403953552,1.6875000400468707,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,8,10,0.8,0.75,5.375000108731911,"[""search""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,3.499999980442226,1.8750001282896847,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,9,10,0.9,0.75,3.2499999813735485,"[""read""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,False,5.375000108731911,-2.125000127358362,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,10,10,1.0,0.75,5.312500096624717,"[""finish""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,"[1,2]","[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no27,True,True,3.2499999813735485,2.0625001152511686,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,1,7,0.1428571428571428,0.0,-3.687500043772161,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,False,False,,,,,,,,,False,False,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,2,7,0.2857142857142857,0.0,1.4375000074505806,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,True,False,-3.687500043772161,5.125000051222742,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,3,7,0.4285714285714285,0.0,-1.1249999850988388,"[""read""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no28,False,False,1.4375000074505806,-2.5624999925494194,0.0,0.0,0.5,-0.5,0.5,0.0,False,False,True,True
