round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal,p,tau2,full,round2,round3
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,5,5,1.0,1.0,8.499999902618583,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no66,True,True,3.9374999860301614,4.562499916588422,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997965730021388,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,5,5,1.0,1.0,8.249999796040356,"[""finish""]",False,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no67,True,True,2.812500026077032,5.437499769963324,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997388096276458,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,5,5,1.0,1.0,6.750000090687536,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no68,True,True,3.187500013038516,3.5625000776490197,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9988304898408804,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,11,11,1.0,1.0,5.312499933876097,"[""finish""]",True,False,4,1.0,[],0,0.0,[],[],"[1,2,3,4]",1.0,"[1,2,3,4]","[1,2,3,4]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no69,True,True,5.8124999849824235,-0.5000000511063263,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9950945939715046,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,22,22,1.0,0.75,-4.437500162981451,"[""finish""]",False,False,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,[1],"[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no7,False,True,-4.312500071246177,-0.1250000917352736,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.011687256113150286,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,5,5,1.0,1.0,7.250000075640855,"[""finish""]",True,False,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no70,True,True,1.2500000596046448,6.000000016036211,0.0,1.0,0.6666666666666666,-0.6666666666666666,1.0,0.0,True,False,True,False,0.9992903296545415,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,3,3,1.0,1.0,7.499999856139766,"[""finish""]",True,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no71,True,True,1.8125000298023224,5.687499826337444,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9994472212835976,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,10,10,1.0,0.25,5.312500127824023,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[2],0.25,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,True,2.4999999664723873,2.812500161351636,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9950945949182308,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,5,5,1.0,1.0,6.812499896215741,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,True,3.937500027008354,2.874999869207386,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9989012688131695,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,5,5,1.0,0.5,8.249999857027433,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,True,3.312499960884452,4.937499896142981,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.999738809643571,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,6,6,1.0,1.0,7.62500000410364,"[""finish""]",False,True,4,1.0,[],0,0.0,[4],[4],"[1,2,3,4]",1.0,"[1,2,4]","[1,2,3,4]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,True,True,1.7500000521540642,5.874999951949576,0.75,0.25,0.25,-0.25,1.0,0.0,True,False,True,False,0.9995121428792187,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,4,4,1.0,0.0,6.624999990337528,"[""finish""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[2],[2],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,True,True,1.6249999850988388,5.0000000052386895,0.0,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9986749775700008,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,9,9,1.0,0.5,5.687500008265488,"[""finish""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,True,4.187500014901161,1.4999999933643269,0.5,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9966233876460756,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,5,5,1.0,0.5,8.56250001880835,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,True,3.562499995343387,5.000000023464963,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9998088956877158,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,4,4,1.0,1.0,7.499999796040356,"[""finish""]",True,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,[1],"[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,True,True,3.12500006519258,4.374999730847776,0.0,1.0,0.5,-0.5,0.5,0.5,True,False,True,False,0.9994472212503942,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,11,11,1.0,0.5,-2.374999962747097,"[""finish""]",False,True,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,False,True,-3.499999977648258,1.1250000149011612,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.08509904790742691,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,9,9,1.0,0.5,2.0624999925494194,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no80,True,True,2.3749999925494194,-0.3125,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.8872045929715078,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,5,5,1.0,0.5,5.812500036554411,"[""finish""]",False,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no81,True,True,2.6249999701976776,3.1875000663567334,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9970189673787903,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,6,6,1.0,1.0,6.625000015250407,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no82,True,True,4.000000206753612,2.6249998084967956,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9986749776029672,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,3,3,1.0,0.5,8.37499990822107,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no83,True,True,0.3125,8.06249990822107,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9997694932568559,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,9,9,1.0,0.5,6.750000091269612,"[""finish""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no84,True,True,2.1250000186264515,4.625000072643161,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9988304898415605,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,4,4,1.0,1.0,6.125000075320713,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,[1],"[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no85,True,True,1.1249999850988388,5.000000090221874,0.0,1.0,0.5,-0.5,0.5,0.5,True,False,True,False,0.9978172837186998,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,3,3,1.0,1.0,9.062499887873855,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no86,True,True,2.8124999683350325,6.249999919538823,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9998840806438176,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,5,5,1.0,1.0,10.124999881649272,"[""finish""]",True,False,3,1.0,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no87,True,True,1.125,8.999999881649273,0.0,1.0,0.6666666666666666,-0.6666666666666666,1.0,0.0,True,False,True,False,0.9999599363030295,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,4,4,1.0,1.0,6.749999911815394,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no88,True,True,0.375,6.374999911815394,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.9988304896319322,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,7,7,1.0,1.0,5.8749998902203515,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no89,True,True,3.4375000167638063,2.437499873456545,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9971990727262554,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,7,7,1.0,1.0,5.687500069150701,"[""finish""]",False,True,3,1.0,[],0,0.0,[3],[3],"[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no9,True,True,3.375000111758709,2.312499957391992,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.0,0.0,True,False,True,False,0.9966233878509673,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,4,4,1.0,1.0,8.249999736450263,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no90,True,True,1.0624999552965164,7.187499781153747,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997388096120856,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,17,17,1.0,1.0,1.4999999925494194,"[""finish""]",False,True,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,3]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no91,True,True,2.3124999962747097,-0.8125000037252903,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.8175744750824159,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,9,9,1.0,0.0,2.9375000186264515,"[""finish""]",False,False,3,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no92,True,True,5.874999956227839,-2.9374999376013875,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,0.9496693682928201,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,4,4,1.0,0.0,6.874999941559508,"[""finish""]",False,False,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no93,True,True,1.25,5.624999941559508,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,0.9989677689029832,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,4,4,1.0,1.0,7.24999984409078,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no94,True,True,1.2500000149011612,5.999999829189619,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.9992903294903338,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,13,13,1.0,1.0,0.6250000149011612,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[2],"[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no95,True,True,0.5624999850988388,0.0625000298023223,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.6513548680499843,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,8,8,1.0,0.3333333333333333,3.3125000707805157,"[""finish""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no96,True,True,2.1249999552965164,1.1875001154839993,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,True,False,0.9648551559993518,1.0,0.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,5,5,1.0,1.0,7.999999879597453,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no97,True,True,2.4999999925494194,5.499999887048034,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9996646498291701,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,19,19,1.0,1.0,-3.6250000139698386,"[""finish""]",False,True,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,"[1,2]","[1,2,3]",1.0,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no98,False,True,-3.4375000903382897,-0.1874999236315488,1.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,0.02595735684458942,1.0,1.0,1.0,0.0
Run 2,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,14,14,1.0,0.6666666666666666,-4.43750006519258,"[""finish""]",False,True,3,0.6666666666666666,[],0,0.0,[],[],"[1,2]",0.6666666666666666,"[1,2]","[1,2]",0.6666666666666666,Run 2::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no99,False,True,-5.187499785562977,0.749999720370397,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,False,False,0.011687257242676738,1.0,0.0,1.0,0.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,6,6,1.0,1.0,5.499999931780621,"[""finish""]",True,False,3,1.0,[],0,0.0,[],[],"[1,2,3]",1.0,[1],"[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no0,True,True,3.625000027008354,1.8749999047722667,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9959298620075718,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,4,4,1.0,1.0,6.937500178115442,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no1,True,True,2.749999947845936,4.187500230269507,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9990302482047777,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,4,4,1.0,0.75,3.875000001862645,"[""finish""]",False,True,4,0.75,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no10,True,True,1.624999962747097,2.250000039115548,0.0,0.75,0.5,-0.5,0.75,0.0,False,False,True,False,0.9796676466944431,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,14,14,1.0,0.3333333333333333,-1.937500096857548,"[""finish""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[2],0.3333333333333333,"[1,2]","[1,2]",0.6666666666666666,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no11,False,True,0.125,-2.062500096857548,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,False,False,True,True,0.1259227541743883,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,3,3,1.0,0.5,7.750000093714334,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no12,True,True,2.875,4.875000093714334,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9995694429590073,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,5,5,1.0,1.0,6.749999885360012,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no13,True,True,3.749999964609742,2.9999999207502697,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9988304896010287,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,3,3,1.0,1.0,7.4374998784333,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no14,True,True,3.375000100582838,4.062499777850462,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9994115911099543,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,5,5,1.0,1.0,6.624999989347998,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no15,True,True,4.062500021420419,2.562499967927579,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9986749775686915,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,15,15,1.0,0.75,5.1875000081490725,"[""finish""]",False,True,4,0.75,[],0,0.0,[],"[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no16,True,True,5.874999889638275,-0.6874998814892024,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.994445075341325,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,9,9,1.0,0.3333333333333333,-5.12500014482066,"[""finish""]",False,True,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no17,False,True,-4.875000066123903,-0.2500000786967575,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,False,False,0.0059110680052591015,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,13,13,1.0,0.25,5.812499927706085,"[""finish""]",False,True,4,0.25,[],0,0.0,[1],[1],[1],0.25,[4],"[1,4]",0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no18,True,True,3.3749999310821295,2.4374999966239557,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9970189670552769,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,26,26,1.0,0.75,1.3750000521540642,"[""finish""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,4]",0.75,[1],"[1,2,4]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no19,True,True,0.0625,1.3125000521540642,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.7981867861408399,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,17,17,1.0,0.75,-2.0000000298023224,"[""finish""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no2,False,True,-3.312500037252903,1.3125000074505806,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.1192029188930649,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,6,6,1.0,1.0,6.750000033935066,"[""finish""]",False,True,3,1.0,[],0,0.0,"[2,3]","[2,3]","[1,2,3]",1.0,"[1,2,3]","[1,2,3]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no20,True,True,2.2499999590218067,4.50000007491326,0.3333333333333333,0.6666666666666667,0.6666666666666666,-0.6666666666666666,1.0,0.0,True,False,True,False,0.9988304897745856,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,5,5,1.0,1.0,5.812500039348379,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[],"[1,2]",1.0,[1],"[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no21,True,True,3.5625000139698386,2.25000002537854,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9970189673870943,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,5,5,1.0,0.3333333333333333,7.125000086874934,"[""finish""]",False,False,3,0.3333333333333333,[],0,0.0,[],[],[1],0.3333333333333333,[1],[1],0.3333333333333333,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no22,True,True,2.374999936670065,4.750000150204869,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,False,True,False,0.9991959141341695,1.0,0.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,5,5,1.0,1.0,4.624999851919711,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no23,True,True,3.4999999292194843,1.1249999227002263,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9902915220948489,1.0,1.0,0.0,1.0
Run 3,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,3,3,1.0,0.5,7.875000192085281,"[""finish""]",False,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 3::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no24,True,True,3.5624999748542905,4.3125002172309905,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.9996200155582097,1.0,0.0,0.0,1.0
